date,free_space_gb,disk_id
2021-06-13,25.81,380
2021-06-14,23.68,380
2021-06-15,23.14,380
2021-06-16,17.72,380
2021-06-17,19.040000000000003,380
2021-06-18,19.19,380
2021-06-19,18.47,380
2021-06-20,14.39,380
2021-06-21,11.49,380
2021-06-22,14.739999999999998,380
2021-06-23,7.279999999999999,380
2021-06-24,8.520000000000001,380
2021-06-25,6.44,380
2021-06-26,7.35,380
2021-06-27,1.7999999999999994,380
2021-06-28,0.7100000000000002,380
2021-06-29,-0.99,380
2021-06-30,1.4900000000000002,380
2021-06-01,52.5,381
2021-06-02,49.48,381
2021-06-03,47.03,381
2021-06-04,50.04,381
2021-06-05,46.67,381
2021-06-06,44.2,381
2021-06-07,43.36,381
2021-06-08,46.51,381
2021-06-09,43.35,381
2021-06-10,42.51,381
2021-06-11,41.36,381
2021-06-12,40.48,381
2021-06-13,37.38999999999999,381
2021-06-14,38.55,381
2021-06-15,39.650000000000006,381
2021-06-16,32.599999999999994,381
2021-06-17,36.5,381
2021-06-18,35.53,381
2021-06-19,31.090000000000003,381
2021-06-20,33.96,381
2021-06-21,27.79,381
2021-06-22,28.84,381
2021-06-23,28.78,381
2021-06-24,28.66,381
2021-06-25,29.32,381
2021-06-26,27.630000000000003,381
2021-06-27,24.39,381
2021-06-28,25.58,381
2021-06-29,24.76,381
2021-06-30,18.05,381
2021-06-01,42.49,382
2021-06-02,47.27,382
2021-06-03,44.22,382
2021-06-04,42.38,382
2021-06-05,39.91,382
2021-06-06,38.95,382
2021-06-07,37.29,382
2021-06-08,35.76,382
2021-06-09,40.07,382
2021-06-10,35.66,382
2021-06-11,33.42999999999999,382
2021-06-12,32.88999999999999,382
2021-06-13,32.42999999999999,382
2021-06-14,30.0,382
2021-06-15,27.14,382
2021-06-16,28.880000000000003,382
2021-06-17,25.8,382
2021-06-18,25.11,382
2021-06-19,23.62,382
2021-06-20,23.82,382
2021-06-21,25.98,382
2021-06-22,24.6,382
2021-06-23,23.85,382
2021-06-24,21.57,382
2021-06-25,19.57,382
2021-06-26,18.5,382
2021-06-27,19.71,382
2021-06-28,18.91,382
2021-06-29,17.95,382
2021-06-30,17.63,382
2021-06-01,49.67,383
2021-06-02,49.42000000000001,383
2021-06-03,47.13,383
2021-06-04,48.01,383
2021-06-05,44.87,383
2021-06-06,41.220000000000006,383
2021-06-07,39.330000000000005,383
2021-06-08,37.06,383
2021-06-09,37.73,383
2021-06-10,30.57,383
2021-06-11,31.02,383
2021-06-12,29.8,383
2021-06-13,25.71,383
2021-06-14,26.28,383
2021-06-15,22.33,383
2021-06-16,18.03,383
2021-06-17,16.790000000000003,383
2021-06-18,21.04,383
2021-06-19,16.61,383
2021-06-20,13.65,383
2021-06-21,10.92,383
2021-06-22,13.64,383
2021-06-23,11.16,383
2021-06-24,10.13,383
2021-06-25,5.36,383
2021-06-26,6.13,383
2021-06-27,2.63,383
2021-06-28,4.16,383
2021-06-29,1.94,383
2021-06-30,0.23,383
2021-06-01,50.470000000000006,384
2021-06-02,49.74,384
2021-06-03,47.17,384
2021-06-04,46.690000000000005,384
2021-06-05,44.1,384
2021-06-06,42.94,384
2021-06-07,44.27,384
2021-06-08,46.21,384
2021-06-09,45.09,384
2021-06-10,40.1,384
2021-06-11,39.95,384
2021-06-12,37.74999999999999,384
2021-06-13,40.63,384
2021-06-14,36.53,384
2021-06-15,36.85,384
2021-06-16,37.22,384
2021-06-17,32.57,384
2021-06-18,30.97,384
2021-06-19,32.96,384
2021-06-20,30.19,384
2021-06-21,33.599999999999994,384
2021-06-22,27.75,384
2021-06-23,29.33,384
2021-06-24,27.17,384
2021-06-25,30.05,384
2021-06-26,25.33,384
2021-06-27,26.82,384
2021-06-28,22.47,384
2021-06-29,26.73,384
2021-06-30,19.71,384
2021-06-01,45.79,385
2021-06-02,42.93,385
2021-06-03,43.13,385
2021-06-04,40.7,385
2021-06-05,41.650000000000006,385
2021-06-06,41.3,385
2021-06-07,42.5,385
2021-06-08,38.01,385
2021-06-09,37.2,385
2021-06-10,36.02,385
2021-06-11,37.67999999999999,385
2021-06-12,32.48,385
2021-06-13,32.61999999999999,385
2021-06-14,28.64,385
2021-06-15,31.59,385
2021-06-16,28.8,385
2021-06-17,27.81,385
2021-06-18,27.96,385
2021-06-19,25.82,385
2021-06-20,24.67,385
2021-06-21,26.520000000000003,385
2021-06-22,22.62,385
2021-06-23,24.32,385
2021-06-24,24.58,385
2021-06-25,20.44,385
2021-06-26,17.67,385
2021-06-27,20.53,385
2021-06-28,18.21,385
2021-06-29,18.38,385
2021-06-30,16.540000000000003,385
2021-06-01,52.7,386
2021-06-02,53.330000000000005,386
2021-06-03,46.8,386
2021-06-04,45.2,386
2021-06-05,43.96,386
2021-06-06,42.78,386
2021-06-07,42.02,386
2021-06-08,37.870000000000005,386
2021-06-09,37.9,386
2021-06-10,33.739999999999995,386
2021-06-11,29.7,386
2021-06-12,31.61,386
2021-06-13,29.12,386
2021-06-14,24.71,386
2021-06-15,22.57,386
2021-06-16,20.82,386
2021-06-17,19.36,386
2021-06-18,20.880000000000003,386
2021-06-19,16.43,386
2021-06-20,15.88,386
2021-06-21,12.06,386
2021-06-22,13.15,386
2021-06-23,11.84,386
2021-06-24,7.82,386
2021-06-25,4.26,386
2021-06-26,4.05,386
2021-06-27,4.51,386
2021-06-28,5.36,386
2021-06-29,1.17,386
2021-06-30,2.97,386
2021-06-01,48.8,387
2021-06-02,52.14,387
2021-06-03,51.92,387
2021-06-04,47.99,387
2021-06-05,48.77,387
2021-06-06,43.74,387
2021-06-07,41.07,387
2021-06-08,43.63,387
2021-06-09,41.24,387
2021-06-10,39.84,387
2021-06-11,41.44,387
2021-06-12,40.6,387
2021-06-13,38.0,387
2021-06-14,38.95,387
2021-06-15,36.830000000000005,387
2021-06-16,38.48,387
2021-06-17,34.57999999999999,387
2021-06-18,30.4,387
2021-06-19,33.27,387
2021-06-20,33.42,387
2021-06-21,29.75,387
2021-06-22,27.61,387
2021-06-23,30.08,387
2021-06-24,25.48,387
2021-06-25,26.93,387
2021-06-26,28.230000000000004,387
2021-06-27,24.94,387
2021-06-28,23.34,387
2021-06-29,22.37,387
2021-06-30,22.13,387
2021-06-01,45.51,388
2021-06-02,45.21,388
2021-06-03,42.25,388
2021-06-04,43.32,388
2021-06-05,40.15,388
2021-06-06,38.91,388
2021-06-07,38.69,388
2021-06-08,35.61000000000001,388
2021-06-09,35.49999999999999,388
2021-06-10,34.059999999999995,388
2021-06-11,33.809999999999995,388
2021-06-12,30.72,388
2021-06-13,32.57,388
2021-06-14,32.28,388
2021-06-15,30.66,388
2021-06-16,33.230000000000004,388
2021-06-17,26.06,388
2021-06-18,24.87,388
2021-06-19,23.6,388
2021-06-20,23.37,388
2021-06-21,25.74,388
2021-06-22,22.37,388
2021-06-23,22.450000000000003,388
2021-06-24,22.54,388
2021-06-25,18.58,388
2021-06-26,19.24,388
2021-06-27,18.270000000000003,388
2021-06-28,18.25,388
2021-06-29,19.15,388
2021-06-30,17.98,388
2021-06-01,51.86000000000001,389
2021-06-02,48.18,389
2021-06-03,46.85,389
2021-06-04,48.85,389
2021-06-05,41.69,389
2021-06-06,44.09,389
2021-06-07,42.720000000000006,389
2021-06-08,39.77,389
2021-06-09,34.54,389
2021-06-10,33.94,389
2021-06-11,31.75,389
2021-06-12,32.39,389
2021-06-13,26.4,389
2021-06-14,23.87,389
2021-06-15,24.22,389
2021-06-16,21.59,389
2021-06-17,17.45,389
2021-06-18,19.03,389
2021-06-19,17.59,389
2021-06-20,15.21,389
2021-06-21,12.19,389
2021-06-22,12.27,389
2021-06-23,11.920000000000002,389
2021-06-24,8.0,389
2021-06-25,6.5,389
2021-06-26,7.83,389
2021-06-27,6.25,389
2021-06-28,5.460000000000001,389
2021-06-29,3.84,389
2021-06-30,1.11,389
2021-06-01,49.24,390
2021-06-02,51.67,390
2021-06-03,47.03,390
2021-06-04,46.82,390
2021-06-05,46.98,390
2021-06-06,45.09,390
2021-06-07,45.73,390
2021-06-08,43.74,390
2021-06-09,41.76,390
2021-06-10,41.78,390
2021-06-11,39.96999999999999,390
2021-06-12,39.03,390
2021-06-13,38.58,390
2021-06-14,40.39000000000001,390
2021-06-15,36.61,390
2021-06-16,36.3,390
2021-06-17,36.86,390
2021-06-18,30.630000000000003,390
2021-06-19,34.07000000000001,390
2021-06-20,29.36,390
2021-06-21,31.23,390
2021-06-22,31.57,390
2021-06-23,29.33,390
2021-06-24,23.68,390
2021-06-25,25.31,390
2021-06-26,24.26,390
2021-06-27,21.930000000000003,390
2021-06-28,24.54,390
2021-06-29,19.84,390
2021-06-30,22.66,390
2021-06-01,43.42,391
2021-06-02,46.5,391
2021-06-03,42.59,391
2021-06-04,45.32,391
2021-06-05,42.63,391
2021-06-06,42.75,391
2021-06-07,40.13,391
2021-06-08,41.06,391
2021-06-09,39.01,391
2021-06-10,35.53,391
2021-06-11,34.35,391
2021-06-12,36.07,391
2021-06-13,35.03,391
2021-06-14,34.49,391
2021-06-15,30.78,391
2021-06-16,31.91,391
2021-06-17,25.94,391
2021-06-18,27.76,391
2021-06-19,23.98,391
2021-06-20,27.74,391
2021-06-21,25.77,391
2021-06-22,25.700000000000003,391
2021-06-23,22.74,391
2021-06-24,21.74,391
2021-06-25,19.41,391
2021-06-26,20.07,391
2021-06-27,19.27,391
2021-06-28,18.39,391
2021-06-29,21.43,391
2021-06-30,18.48,391
2021-06-01,56.49,392
2021-06-02,46.52,392
2021-06-03,48.17,392
2021-06-04,44.08,392
2021-06-05,46.06,392
2021-06-06,44.52,392
2021-06-07,40.89,392
2021-06-08,39.4,392
2021-06-09,38.55,392
2021-06-10,33.62,392
2021-06-11,27.44,392
2021-06-12,31.17,392
2021-06-13,26.38,392
2021-06-14,23.3,392
2021-06-15,20.03,392
2021-06-16,21.53,392
2021-06-17,16.73,392
2021-06-18,16.279999999999998,392
2021-06-19,16.330000000000002,392
2021-06-20,15.53,392
2021-06-21,11.81,392
2021-06-22,12.02,392
2021-06-23,7.16,392
2021-06-24,9.28,392
2021-06-25,8.98,392
2021-06-26,4.5,392
2021-06-27,2.88,392
2021-06-28,3.18,392
2021-06-29,5.029999999999999,392
2021-06-30,3.02,392
2021-06-01,48.57000000000001,393
2021-06-02,47.330000000000005,393
2021-06-03,49.6,393
2021-06-04,51.21,393
2021-06-05,47.97,393
2021-06-06,48.22,393
2021-06-07,45.48,393
2021-06-08,45.82,393
2021-06-09,40.67,393
2021-06-10,38.970000000000006,393
2021-06-11,36.95,393
2021-06-12,42.55,393
2021-06-13,35.27,393
2021-06-14,38.33,393
2021-06-15,34.480000000000004,393
2021-06-16,37.81999999999999,393
2021-06-17,33.10999999999999,393
2021-06-18,36.55,393
2021-06-19,35.510000000000005,393
2021-06-20,30.83,393
2021-06-21,29.34,393
2021-06-22,32.46,393
2021-06-23,25.67,393
2021-06-24,28.58,393
2021-06-25,30.360000000000003,393
2021-06-26,26.68,393
2021-06-27,25.07,393
2021-06-28,22.09,393
2021-06-29,21.36,393
2021-06-30,23.1,393
2021-06-01,48.74999999999999,394
2021-06-02,43.96,394
2021-06-03,46.15,394
2021-06-04,42.64,394
2021-06-05,40.48,394
2021-06-06,42.25,394
2021-06-07,37.56,394
2021-06-08,40.45,394
2021-06-09,37.74,394
2021-06-10,37.14999999999999,394
2021-06-11,36.17,394
2021-06-12,36.94,394
2021-06-13,32.669999999999995,394
2021-06-14,30.96,394
2021-06-15,26.83,394
2021-06-16,32.0,394
2021-06-17,25.1,394
2021-06-18,26.72,394
2021-06-19,25.790000000000003,394
2021-06-20,24.58,394
2021-06-21,24.73,394
2021-06-22,26.0,394
2021-06-23,23.24,394
2021-06-24,21.73,394
2021-06-25,19.32,394
2021-06-26,19.38,394
2021-06-27,22.29,394
2021-06-28,21.44,394
2021-06-29,21.08,394
2021-06-30,17.34,394
2021-06-01,52.88,395
2021-06-02,48.32,395
2021-06-03,46.9,395
2021-06-04,45.74,395
2021-06-05,41.11,395
2021-06-06,44.1,395
2021-06-07,41.43,395
2021-06-08,38.35,395
2021-06-09,37.42,395
2021-06-10,31.32,395
2021-06-11,32.16,395
2021-06-12,32.75,395
2021-06-13,28.39,395
2021-06-14,22.08,395
2021-06-15,21.3,395
2021-06-16,19.56,395
2021-06-17,20.64,395
2021-06-18,19.89,395
2021-06-19,15.46,395
2021-06-20,12.89,395
2021-06-21,13.52,395
2021-06-22,9.52,395
2021-06-23,6.37,395
2021-06-24,8.31,395
2021-06-25,4.78,395
2021-06-26,3.61,395
2021-06-27,7.479999999999999,395
2021-06-28,-0.6999999999999997,395
2021-06-29,0.21,395
2021-06-30,-2.64,395
2021-06-01,50.53,396
2021-06-02,48.870000000000005,396
2021-06-03,48.24,396
2021-06-04,47.33,396
2021-06-05,46.51,396
2021-06-06,46.760000000000005,396
2021-06-07,45.28,396
2021-06-08,42.45,396
2021-06-09,41.91,396
2021-06-10,43.43000000000001,396
2021-06-11,39.96999999999999,396
2021-06-12,39.3,396
2021-06-13,40.71,396
2021-06-14,38.36,396
2021-06-15,35.06,396
2021-06-16,38.81999999999999,396
2021-06-17,36.83,396
2021-06-18,35.31,396
2021-06-19,31.130000000000003,396
2021-06-20,30.53,396
2021-06-21,28.32,396
2021-06-22,29.03,396
2021-06-23,26.5,396
2021-06-24,24.51,396
2021-06-25,31.71,396
2021-06-26,24.58,396
2021-06-27,25.85,396
2021-06-28,24.9,396
2021-06-29,23.35,396
2021-06-30,18.950000000000003,396
2021-06-01,44.23,397
2021-06-02,45.330000000000005,397
2021-06-03,47.56,397
2021-06-04,41.4,397
2021-06-05,44.74,397
2021-06-06,41.06,397
2021-06-07,38.49,397
2021-06-08,38.59,397
2021-06-09,40.13999999999999,397
2021-06-10,37.96,397
2021-06-11,35.33,397
2021-06-12,34.35999999999999,397
2021-06-13,35.10999999999999,397
2021-06-14,32.04,397
2021-06-15,28.81,397
2021-06-16,28.790000000000003,397
2021-06-17,26.58,397
2021-06-18,26.47,397
2021-06-19,27.4,397
2021-06-20,27.3,397
2021-06-21,25.8,397
2021-06-22,21.9,397
2021-06-23,25.980000000000004,397
2021-06-24,19.1,397
2021-06-25,19.47,397
2021-06-26,19.69,397
2021-06-27,20.36,397
2021-06-28,16.05,397
2021-06-29,16.92,397
2021-06-30,19.9,397
2021-06-01,52.080000000000005,398
2021-06-02,50.79,398
2021-06-03,45.24,398
2021-06-04,44.61,398
2021-06-05,41.36,398
2021-06-06,44.79,398
2021-06-07,41.06,398
2021-06-08,40.22,398
2021-06-09,39.42,398
2021-06-10,29.65,398
2021-06-11,34.12,398
2021-06-12,30.3,398
2021-06-13,25.04,398
2021-06-14,23.7,398
2021-06-15,17.680000000000003,398
2021-06-16,23.14,398
2021-06-17,20.4,398
2021-06-18,19.11,398
2021-06-19,14.35,398
2021-06-20,12.580000000000002,398
2021-06-21,11.09,398
2021-06-22,8.349999999999998,398
2021-06-23,5.82,398
2021-06-24,8.41,398
2021-06-25,3.53,398
2021-06-26,5.699999999999999,398
2021-06-27,1.84,398
2021-06-28,2.44,398
2021-06-29,2.04,398
2021-06-30,-1.2200000000000002,398
2021-06-01,46.47,399
2021-06-02,48.50000000000001,399
2021-06-03,49.12,399
2021-06-04,48.02,399
2021-06-05,46.08,399
2021-06-06,45.470000000000006,399
2021-06-07,43.92,399
2021-06-08,45.43,399
2021-06-09,42.05,399
2021-06-10,39.2,399
2021-06-11,39.36,399
2021-06-12,39.76,399
2021-06-13,39.86,399
2021-06-14,41.05,399
2021-06-15,34.18,399
2021-06-16,34.95,399
2021-06-17,33.989999999999995,399
2021-06-18,33.02,399
2021-06-19,34.02,399
2021-06-20,29.41,399
2021-06-21,29.02,399
2021-06-22,28.25,399
2021-06-23,27.97,399
2021-06-24,25.95,399
2021-06-25,27.84,399
2021-06-26,25.03,399
2021-06-27,27.51,399
2021-06-28,23.23,399
2021-06-29,20.67,399
2021-06-30,19.37,399
2021-06-01,46.04,400
2021-06-02,45.92,400
2021-06-03,45.87,400
2021-06-04,42.98,400
2021-06-05,41.58,400
2021-06-06,41.190000000000005,400
2021-06-07,40.17,400
2021-06-08,37.18,400
2021-06-09,36.12,400
2021-06-10,34.67999999999999,400
2021-06-11,36.19,400
2021-06-12,33.88999999999999,400
2021-06-13,34.59,400
2021-06-14,28.85,400
2021-06-15,31.42,400
2021-06-16,31.92,400
2021-06-17,29.46,400
2021-06-18,28.51,400
2021-06-19,22.81,400
2021-06-20,24.86,400
2021-06-21,24.43,400
2021-06-22,26.62,400
2021-06-23,25.39,400
2021-06-24,25.0,400
2021-06-25,22.520000000000003,400
2021-06-26,23.15,400
2021-06-27,20.500000000000004,400
2021-06-28,18.88,400
2021-06-29,17.63,400
2021-06-30,17.650000000000002,400
2021-06-01,53.440000000000005,401
2021-06-02,51.970000000000006,401
2021-06-03,48.74,401
2021-06-04,44.440000000000005,401
2021-06-05,44.36,401
2021-06-06,43.27,401
2021-06-07,38.99,401
2021-06-08,41.28,401
2021-06-09,38.95,401
2021-06-10,32.489999999999995,401
2021-06-11,30.57,401
2021-06-12,28.32,401
2021-06-13,25.13,401
2021-06-14,24.82,401
2021-06-15,21.36,401
2021-06-16,21.72,401
2021-06-17,19.84,401
2021-06-18,19.63,401
2021-06-19,18.74,401
2021-06-20,14.48,401
2021-06-21,15.89,401
2021-06-22,8.049999999999999,401
2021-06-23,12.1,401
2021-06-24,8.3,401
2021-06-25,5.51,401
2021-06-26,4.029999999999999,401
2021-06-27,2.51,401
2021-06-28,3.61,401
2021-06-29,1.14,401
2021-06-30,1.0000000000000002,401
2021-06-01,53.74,402
2021-06-02,47.260000000000005,402
2021-06-03,51.13,402
2021-06-04,45.5,402
2021-06-05,48.27,402
2021-06-06,47.58,402
2021-06-07,47.5,402
2021-06-08,46.96,402
2021-06-09,44.04,402
2021-06-10,40.23,402
2021-06-11,39.07,402
2021-06-12,38.41,402
2021-06-13,39.35,402
2021-06-14,41.28000000000001,402
2021-06-15,36.46,402
2021-06-16,33.93,402
2021-06-17,37.1,402
2021-06-18,32.31,402
2021-06-19,34.85,402
2021-06-20,30.61,402
2021-06-21,33.42,402
2021-06-22,30.02,402
2021-06-23,26.130000000000003,402
2021-06-24,30.56,402
2021-06-25,25.37,402
2021-06-26,26.19,402
2021-06-27,25.35,402
2021-06-28,24.92,402
2021-06-29,22.09,402
2021-06-30,19.12,402
2021-06-01,45.15,403
2021-06-02,46.37,403
2021-06-03,44.65,403
2021-06-04,39.22,403
2021-06-05,44.05,403
2021-06-06,41.43,403
2021-06-07,39.86,403
2021-06-08,39.24,403
2021-06-09,39.97,403
2021-06-10,37.94,403
2021-06-11,35.23,403
2021-06-12,35.2,403
2021-06-13,35.98,403
2021-06-14,31.09,403
2021-06-15,26.86,403
2021-06-16,32.44,403
2021-06-17,27.07,403
2021-06-18,30.13,403
2021-06-19,24.380000000000003,403
2021-06-20,29.57,403
2021-06-21,23.020000000000003,403
2021-06-22,25.72,403
2021-06-23,23.14,403
2021-06-24,20.46,403
2021-06-25,22.800000000000004,403
2021-06-26,17.87,403
2021-06-27,20.910000000000004,403
2021-06-28,18.009999999999998,403
2021-06-29,15.63,403
2021-06-30,18.41,403
2021-06-01,55.5,404
2021-06-02,52.59,404
2021-06-03,49.52,404
2021-06-04,46.36,404
2021-06-05,46.07,404
2021-06-06,41.9,404
2021-06-07,41.01,404
2021-06-08,39.15,404
2021-06-09,34.31,404
2021-06-10,34.02,404
2021-06-11,29.66,404
2021-06-12,27.81,404
2021-06-13,25.16,404
2021-06-14,23.3,404
2021-06-15,20.28,404
2021-06-16,20.51,404
2021-06-17,19.68,404
2021-06-18,19.23,404
2021-06-19,14.580000000000002,404
2021-06-20,15.73,404
2021-06-21,10.19,404
2021-06-22,11.1,404
2021-06-23,9.21,404
2021-06-24,6.090000000000001,404
2021-06-25,9.02,404
2021-06-26,3.33,404
2021-06-27,3.52,404
2021-06-28,5.010000000000001,404
2021-06-29,-1.75,404
2021-06-30,1.95,404
2021-06-01,49.52,405
2021-06-02,51.830000000000005,405
2021-06-03,46.9,405
2021-06-04,47.62,405
2021-06-05,49.88,405
2021-06-06,44.59,405
2021-06-07,44.65,405
2021-06-08,44.81,405
2021-06-09,40.17,405
2021-06-10,39.61000000000001,405
2021-06-11,38.56,405
2021-06-12,37.42,405
2021-06-13,38.45,405
2021-06-14,39.220000000000006,405
2021-06-15,36.77,405
2021-06-16,34.56999999999999,405
2021-06-17,32.97,405
2021-06-18,34.64,405
2021-06-19,32.48,405
2021-06-20,29.2,405
2021-06-21,28.64,405
2021-06-22,31.27,405
2021-06-23,31.44,405
2021-06-24,25.76,405
2021-06-25,27.56,405
2021-06-26,24.33,405
2021-06-27,24.66,405
2021-06-28,23.88,405
2021-06-29,24.68,405
2021-06-30,21.78,405
2021-06-01,44.06,406
2021-06-02,46.26,406
2021-06-03,45.4,406
2021-06-04,41.04,406
2021-06-05,44.74999999999999,406
2021-06-06,38.50000000000001,406
2021-06-07,41.12,406
2021-06-08,36.21,406
2021-06-09,35.56999999999999,406
2021-06-10,36.86,406
2021-06-11,38.85,406
2021-06-12,36.41,406
2021-06-13,32.779999999999994,406
2021-06-14,30.12,406
2021-06-15,31.31,406
2021-06-16,31.98,406
2021-06-17,28.67,406
2021-06-18,29.58,406
2021-06-19,23.54,406
2021-06-20,22.97,406
2021-06-21,24.630000000000003,406
2021-06-22,22.55,406
2021-06-23,26.0,406
2021-06-24,18.73,406
2021-06-25,22.56,406
2021-06-26,19.4,406
2021-06-27,17.71,406
2021-06-28,18.07,406
2021-06-29,15.82,406
2021-06-30,18.73,406
2021-06-01,53.64,407
2021-06-02,49.13,407
2021-06-03,47.79,407
2021-06-04,46.15,407
2021-06-05,42.32,407
2021-06-06,44.43,407
2021-06-07,40.55,407
2021-06-08,39.11,407
2021-06-09,34.12,407
2021-06-10,34.160000000000004,407
2021-06-11,27.35,407
2021-06-12,33.24,407
2021-06-13,28.9,407
2021-06-14,26.87,407
2021-06-15,18.48,407
2021-06-16,20.48,407
2021-06-17,21.52,407
2021-06-18,19.09,407
2021-06-19,18.58,407
2021-06-20,12.88,407
2021-06-21,12.13,407
2021-06-22,8.41,407
2021-06-23,10.27,407
2021-06-24,5.75,407
2021-06-25,6.5200000000000005,407
2021-06-26,9.03,407
2021-06-27,2.97,407
2021-06-28,3.0500000000000003,407
2021-06-29,2.3,407
2021-06-30,0.4999999999999999,407
2021-06-01,48.96,408
2021-06-02,50.220000000000006,408
2021-06-03,46.16,408
2021-06-04,47.46,408
2021-06-05,46.370000000000005,408
2021-06-06,48.7,408
2021-06-07,44.84,408
2021-06-08,46.22,408
2021-06-09,45.69,408
2021-06-10,42.77,408
2021-06-11,43.44,408
2021-06-12,43.61,408
2021-06-13,40.91,408
2021-06-14,38.31,408
2021-06-15,35.03,408
2021-06-16,33.60999999999999,408
2021-06-17,33.7,408
2021-06-18,31.22,408
2021-06-19,33.67,408
2021-06-20,32.35,408
2021-06-21,27.89,408
2021-06-22,32.5,408
2021-06-23,30.87,408
2021-06-24,26.17,408
2021-06-25,31.34,408
2021-06-26,27.27,408
2021-06-27,25.03,408
2021-06-28,24.62,408
2021-06-29,22.16,408
2021-06-30,22.61,408
2021-06-01,44.37,409
2021-06-02,44.23,409
2021-06-03,46.29,409
2021-06-04,42.59,409
2021-06-05,42.08,409
2021-06-06,42.02,409
2021-06-07,41.49,409
2021-06-08,37.58,409
2021-06-09,40.65,409
2021-06-10,37.83,409
2021-06-11,33.309999999999995,409
2021-06-12,34.77,409
2021-06-13,34.309999999999995,409
2021-06-14,32.89,409
2021-06-15,32.61,409
2021-06-16,28.540000000000003,409
2021-06-17,26.63,409
2021-06-18,27.26,409
2021-06-19,28.360000000000003,409
2021-06-20,28.65,409
2021-06-21,25.44,409
2021-06-22,23.9,409
2021-06-23,21.34,409
2021-06-24,21.040000000000003,409
2021-06-25,22.37,409
2021-06-26,18.45,409
2021-06-27,21.72,409
2021-06-28,20.3,409
2021-06-29,19.41,409
2021-06-30,14.079999999999998,409
2021-06-01,56.39,410
2021-06-02,53.88,410
2021-06-03,47.9,410
2021-06-04,48.39,410
2021-06-05,46.23,410
2021-06-06,43.72,410
2021-06-07,42.1,410
2021-06-08,39.28,410
2021-06-09,33.419999999999995,410
2021-06-10,34.67,410
2021-06-11,32.22,410
2021-06-12,31.37,410
2021-06-13,29.13,410
2021-06-14,24.27,410
2021-06-15,20.1,410
2021-06-16,23.84,410
2021-06-17,22.41,410
2021-06-18,19.28,410
2021-06-19,19.17,410
2021-06-20,15.32,410
2021-06-21,14.33,410
2021-06-22,12.4,410
2021-06-23,9.1,410
2021-06-24,9.31,410
2021-06-25,6.7,410
2021-06-26,7.489999999999999,410
2021-06-27,1.46,410
2021-06-28,3.28,410
2021-06-29,2.61,410
2021-06-30,-2.67,410
2021-06-01,50.03,411
2021-06-02,48.10000000000001,411
2021-06-03,48.49,411
2021-06-04,47.69,411
2021-06-05,46.32,411
2021-06-06,47.05,411
2021-06-07,44.31,411
2021-06-08,42.94,411
2021-06-09,41.77,411
2021-06-10,43.91,411
2021-06-11,37.94,411
2021-06-12,39.65,411
2021-06-13,38.34,411
2021-06-14,40.03,411
2021-06-15,35.52,411
2021-06-16,37.05,411
2021-06-17,34.01,411
2021-06-18,35.69,411
2021-06-19,34.010000000000005,411
2021-06-20,30.14,411
2021-06-21,30.45,411
2021-06-22,28.18,411
2021-06-23,31.4,411
2021-06-24,25.34,411
2021-06-25,29.35,411
2021-06-26,24.03,411
2021-06-27,22.250000000000004,411
2021-06-28,26.57,411
2021-06-29,26.78,411
2021-06-30,23.83,411
2021-06-01,44.02,412
2021-06-02,47.1,412
2021-06-03,44.51,412
2021-06-04,44.400000000000006,412
2021-06-05,43.6,412
2021-06-06,37.55,412
2021-06-07,36.87,412
2021-06-08,37.94,412
2021-06-09,39.84,412
2021-06-10,38.08,412
2021-06-11,35.44,412
2021-06-12,32.1,412
2021-06-13,33.93,412
2021-06-14,30.53,412
2021-06-15,31.26,412
2021-06-16,27.19,412
2021-06-17,29.22,412
2021-06-18,24.72,412
2021-06-19,23.01,412
2021-06-20,22.96,412
2021-06-21,26.820000000000004,412
2021-06-22,21.5,412
2021-06-23,20.43,412
2021-06-24,22.11,412
2021-06-25,17.68,412
2021-06-26,20.26,412
2021-06-27,17.53,412
2021-06-28,16.97,412
2021-06-29,18.32,412
2021-06-30,20.34,412
2021-06-01,51.71,413
2021-06-02,51.11000000000001,413
2021-06-03,46.2,413
2021-06-04,47.59,413
2021-06-05,45.48,413
2021-06-06,40.81,413
2021-06-07,42.45,413
2021-06-08,40.99,413
2021-06-09,33.779999999999994,413
2021-06-10,33.050000000000004,413
2021-06-11,32.79,413
2021-06-12,30.41,413
2021-06-13,24.45,413
2021-06-14,24.64,413
2021-06-15,22.03,413
2021-06-16,22.34,413
2021-06-17,19.09,413
2021-06-18,19.46,413
2021-06-19,18.72,413
2021-06-20,11.01,413
2021-06-21,12.3,413
2021-06-22,11.849999999999998,413
2021-06-23,8.83,413
2021-06-24,5.33,413
2021-06-25,4.36,413
2021-06-26,5.09,413
2021-06-27,3.39,413
2021-06-28,3.76,413
2021-06-29,0.91,413
2021-06-30,2.39,413
2021-06-01,51.35,414
2021-06-02,49.56,414
2021-06-03,47.26,414
2021-06-04,46.57,414
2021-06-05,45.7,414
2021-06-06,45.040000000000006,414
2021-06-07,43.12,414
2021-06-08,45.76,414
2021-06-09,40.83,414
2021-06-10,41.440000000000005,414
2021-06-11,37.45,414
2021-06-12,39.56,414
2021-06-13,35.31,414
2021-06-14,39.1,414
2021-06-15,34.650000000000006,414
2021-06-16,33.230000000000004,414
2021-06-17,37.69,414
2021-06-18,33.669999999999995,414
2021-06-19,30.48,414
